date,value
2023-07-06,513.6007031806735
2023-07-07,510.50967314806013
2023-07-08,511.1169269664329
2023-07-09,500.84025023998504
2023-07-10,521.9950722240259
2023-07-11,528.786874426745
2023-07-12,527.3749768547701
2023-07-13,538.6469808796838
2023-07-14,531.3855283390884
2023-07-15,532.4108938155063
2023-07-16,513.103851807805
2023-07-17,504.02828225265137
2023-07-18,535.8735697361683
2023-07-19,528.5780371596339
2023-07-20,531.3690444090503
2023-07-21,517.425748103266
2023-07-22,516.3631702912716
2023-07-23,515.7035228673387
2023-07-24,510.397098878121
2023-07-25,520.5232897308242
2023-07-26,544.4154129495037
2023-07-27,531.6583624902029
2023-07-28,514.8565290721928
2023-07-29,517.420544643574
2023-07-30,508.2156223250839
2023-07-31,509.4973643314193
2023-08-01,535.0609523067724
2023-08-02,518.1747240910943
2023-08-03,520.4045164203592
2023-08-04,510.6041534300526
2023-08-05,521.5536251347953
2023-08-06,492.2382569709663
2023-08-07,518.16375167055
2023-08-08,533.3196527044818
2023-08-09,522.0268211162564
2023-08-10,549.7152713747332
2023-08-11,537.5500205101885
2023-08-12,539.9525778495768
2023-08-13,559.2051259123701
2023-08-14,537.6520295238212
2023-08-15,547.338201750239
2023-08-16,543.9415898756959
2023-08-17,542.3297107230445
2023-08-18,509.2187268112845
2023-08-19,532.3708356814658
2023-08-20,505.954318054595
2023-08-21,519.9713677409624
2023-08-22,540.9626424314218
2023-08-23,544.2196276203692
2023-08-24,544.6570951856332
2023-08-25,561.5132746477004
2023-08-26,566.4396522783197
2023-08-27,533.9728270927618
2023-08-28,528.0230595305279
2023-08-29,554.0855615067352
2023-08-30,545.3181539293257
2023-08-31,572.3621448301307
2023-09-01,551.8336122372492
2023-09-02,572.6177368946957
2023-09-03,563.3671070696631
2023-09-04,562.3422117146266
2023-09-05,589.9285867944554
2023-09-06,597.4933752929778
2023-09-07,601.0673088904422
2023-09-08,604.8023822494259
2023-09-09,559.16567385689
2023-09-10,557.1297656667768
2023-09-11,568.5869883407082
2023-09-12,595.6914496606352
2023-09-13,580.9322136905228
2023-09-14,572.3811612273417
2023-09-15,571.2562047993192
2023-09-16,581.054432239974
2023-09-17,572.6993123653634
2023-09-18,556.3227889560575
2023-09-19,586.3530091345983
2023-09-20,565.534014003757
2023-09-21,566.4837916974676
2023-09-22,558.9810141946456
2023-09-23,568.1187812066961
2023-09-24,568.6095671753191
2023-09-25,557.4836221000704
2023-09-26,563.8363389532528
2023-09-27,568.1434736472094
2023-09-28,545.3485009375314
2023-09-29,535.9138445125932
2023-09-30,560.2387810984449
2023-10-01,587.232533926747
2023-10-02,606.7272915813096
2023-10-03,613.4434382497067
2023-10-04,615.5322435440819
2023-10-05,611.757310418636
2023-10-06,587.0537410310661
2023-10-07,615.4137833159643
2023-10-08,607.7939928993005
2023-10-09,639.419351213743
2023-10-10,644.6583404684101
2023-10-11,640.8022808304089
2023-10-12,633.5112218349028
2023-10-13,614.4121397875103
2023-10-14,601.6103771802503
2023-10-15,600.6331916300287
2023-10-16,615.1077448633424
2023-10-17,622.104794396284
2023-10-18,606.6180734587615
2023-10-19,590.1720282443057
2023-10-20,572.8125654622302
2023-10-21,574.2709467368006
2023-10-22,573.3101488302668
2023-10-23,588.8847169315471
2023-10-24,564.9682106983977
2023-10-25,579.9390560693574
2023-10-26,575.8836159111538
2023-10-27,549.4202603510489
2023-10-28,584.4095851419794
2023-10-29,595.6260144366746
2023-10-30,557.2459044708363
2023-10-31,590.4652773953338
2023-11-01,582.2324417007557
2023-11-02,625.5847332062992
2023-11-03,626.8774853371322
2023-11-04,651.0529631868554
2023-11-05,631.6918798861017
2023-11-06,643.1578367079247
2023-11-07,633.0095076141655
2023-11-08,641.6709359290953
2023-11-09,647.4900547209207
2023-11-10,642.2010806785763
2023-11-11,649.9381411441906
2023-11-12,675.1540516662151
2023-11-13,655.9722638782309
2023-11-14,647.8242660516458
2023-11-15,670.7220138003156
2023-11-16,676.914516349812
2023-11-17,649.8701477663797
2023-11-18,650.7567495947327
2023-11-19,664.3888670610569
2023-11-20,649.6804420968602
2023-11-21,654.6366192928704
2023-11-22,661.3730053907635
2023-11-23,659.7905709639124
2023-11-24,648.7663613482906
2023-11-25,653.8215209154098
2023-11-26,653.4117014189875
2023-11-27,654.9272475978863
2023-11-28,655.2229700137984
2023-11-29,605.4715978487525
2023-11-30,577.1228325201439
2023-12-01,577.8954925403228
2023-12-02,585.9423714374074
2023-12-03,563.4560891379218
2023-12-04,582.0043265562962
2023-12-05,561.4872274464956
2023-12-06,585.6989438856126
2023-12-07,589.425856519576
2023-12-08,567.2249373804713
2023-12-09,584.399385750586
2023-12-10,576.3269515659705
2023-12-11,557.3116268021994
2023-12-12,586.6807978064471
2023-12-13,584.6065038643997
2023-12-14,571.4871253852821
2023-12-15,559.6508138578472
2023-12-16,559.8869324839632
2023-12-17,560.9498890647432
2023-12-18,562.7489370160642
2023-12-19,579.9480870444534
2023-12-20,571.6428519230445
2023-12-21,576.4804286774888
2023-12-22,572.6804916589848
2023-12-23,585.694049764913
2023-12-24,543.3977090054764
2023-12-25,595.0414633416386
2023-12-26,625.2067726755472
2023-12-27,591.8226485451254
2023-12-28,580.5573909146791
2023-12-29,563.8598917230914
2023-12-30,563.3947146156781
2023-12-31,519.3888125178692
2024-01-01,594.6471732608252
2024-01-02,552.9740671765953
2024-01-03,551.8640797803165
2024-01-04,575.8965941064441
2024-01-05,578.7224177397043
2024-01-06,587.6123478107168
2024-01-07,562.6243611220768
2024-01-08,579.865465114251
2024-01-09,579.1451731899041
2024-01-10,566.922804632107
2024-01-11,545.2490673630468
2024-01-12,552.8897376391847
2024-01-13,569.2870930356186
2024-01-14,559.1141552653702
2024-01-15,557.6285995412479
2024-01-16,571.4835761417352
2024-01-17,567.2929538417968
2024-01-18,570.4913920291771
2024-01-19,554.6087284773212
2024-01-20,674.9246097950781
2024-01-21,542.4036158725378
2024-01-22,549.7935969582497
2024-01-23,557.0419490079544
2024-01-24,554.935847584875
2024-01-25,550.0966352336045
2024-01-26,537.21777871727
2024-01-27,574.7384955626701
2024-01-28,577.4055212620779
2024-01-29,548.6653719317487
2024-01-30,563.1073697225838
2024-01-31,555.1216367927069
2024-02-01,560.7932053295799
2024-02-02,557.4908660667024
2024-02-03,567.9497157914184
2024-02-04,551.8368082083755
2024-02-05,549.1628540003016
2024-02-06,567.4165191499137
2024-02-07,567.9331409168003
2024-02-08,575.2469918051464
2024-02-09,560.7117797828707
2024-02-10,548.6655384279916
2024-02-11,580.280624874033
2024-02-12,559.7199047619553
2024-02-13,573.2063023538279
2024-02-14,577.2258243801631
2024-02-15,572.9460550166947
2024-02-16,568.4335452267022
2024-02-17,573.6925756310978
2024-02-18,570.5598215189398
2024-02-19,550.8706407083693
2024-02-20,569.2626632527824
2024-02-21,573.3472382131705
2024-02-22,568.9363971402582
2024-02-23,547.034540215181
2024-02-24,562.7432089829753
2024-02-25,573.3356325645204
2024-02-26,556.8210370154203
2024-02-27,560.0889942647382
2024-02-28,566.4888304425763
2024-02-29,572.483853324728
2024-03-01,583.3038320848424
2024-03-02,593.7918518840556
2024-03-03,585.2337654285014
2024-03-04,564.603405532976
2024-03-05,573.277912894561
2024-03-06,571.8285032092799
2024-03-07,585.3449509299035
2024-03-08,563.1846792492183
2024-03-09,570.8739768826862
2024-03-10,585.6271775031792
2024-03-11,565.1690521383155
2024-03-12,560.1770208435072
2024-03-13,542.369855306474
2024-03-14,545.4796510840483
2024-03-15,538.558953737024
2024-03-16,546.3133418951152
2024-03-17,551.9820206737436
2024-03-18,543.3113009351614
2024-03-19,545.8987070622503
2024-03-20,533.0521410690832
2024-03-21,531.9119371902005
2024-03-22,532.1398838343443
2024-03-23,528.1741963771599
2024-03-24,534.0600406686154
2024-03-25,529.9654971254233
2024-03-26,523.2706105341503
2024-03-27,514.6913529898387
2024-03-28,534.912334692963
2024-03-29,527.294397360321
2024-03-30,533.447383399378
2024-03-31,279.0230827332358
2024-04-01,137.25061
2024-04-02,420.1944837288664
2024-04-03,529.8193227918405
2024-04-04,532.062735863364
2024-04-05,538.7175621088421
2024-04-06,538.9859487078807
2024-04-07,527.4368713260004
2024-04-08,519.7455283964857
2024-04-09,529.7753526883829
2024-04-10,508.57832521809974
2024-04-11,475.73984360047257
2024-04-12,497.0108250343445
2024-04-13,500.18585205059634
2024-04-14,515.3493204928168
2024-04-15,534.29793777332
2024-04-16,525.553661985027
2024-04-17,527.9393282192638
2024-04-18,523.5635847240414
2024-04-19,510.4897570119908
2024-04-20,552.0487501935071
2024-04-21,567.3388271697596
2024-04-22,563.5265155239499
2024-04-23,574.3865404879157
2024-04-24,596.449830228285
2024-04-25,592.4683837887601
2024-04-26,559.1784823836424
2024-04-27,611.0243660741181
2024-04-28,588.1221224108137
2024-04-29,594.9739841262558
2024-04-30,554.5166758015849
2024-05-01,560.6165214995204
2024-05-02,548.1356755855996
2024-05-03,565.7344123044936
2024-05-04,556.3452511846298
2024-05-05,566.0967939287201
2024-05-06,576.0758982260983
2024-05-07,579.7532628850091
2024-05-08,589.3289261746675
2024-05-09,598.1404464728166
2024-05-10,578.3600043548518
2024-05-11,580.8196669287977
2024-05-12,561.62703142277
2024-05-13,574.9797686863532
2024-05-14,580.1378804539112
2024-05-15,611.5842064933867
2024-05-16,581.3545195773333
2024-05-17,575.5672976204941
2024-05-18,598.5273954208945
2024-05-19,584.3439637030478
2024-05-20,574.574597587805
2024-05-21,572.9701413047774
2024-05-22,565.4877567875944
2024-05-23,567.1393577751389
2024-05-24,740.5600655457117
