date,value
2024-05-15,73.68690471597108
2024-05-16,80.369258867361
2024-05-17,73.17216247594098
2024-05-18,94.76494258563623
2024-05-19,79.95781121517157
2024-05-20,70.45248888352772
2024-05-21,70.95102098285037
2024-05-22,68.25054116522007
2024-05-23,63.42239032680693
2024-05-24,87.8110881050768
