date,value,weather_temp_mean,weather_precip_sum,weather_wind_mean,holiday_count,is_weekend,weather_temp_mean_lag1,weather_temp_mean_lag7,weather_precip_sum_lag1,weather_precip_sum_lag7,weather_wind_mean_lag1,weather_wind_mean_lag7,holiday_count_lag1,holiday_count_lag7,is_weekend_lag1,is_weekend_lag7
2022-09-30,61.19613202829825,19.9,3.1,12.4,0,0,20.8,22.4,0.4,0.0,10.0,7.9,0.0,0.0,0.0,0.0
2022-10-01,60.394035183265295,20.1,0.0,13.9,0,1,19.9,22.9,3.1,0.0,12.4,7.4,0.0,0.0,0.0,1.0
2022-10-02,64.38094713877177,22.7,0.0,7.6,0,1,20.1,21.5,0.0,0.2,13.9,11.2,0.0,0.0,1.0,1.0
2022-10-03,50.64222873525691,22.5,0.0,7.7,0,0,22.7,20.9,0.0,0.4,7.6,8.7,0.0,0.0,1.0,0.0
2022-10-04,62.86701205172446,21.5,0.0,9.2,0,0,22.5,20.0,0.0,0.0,7.7,9.4,0.0,0.0,0.0,0.0
2022-10-05,55.432242034666494,20.9,0.0,6.9,0,0,21.5,20.4,0.0,0.0,9.2,9.0,0.0,0.0,0.0,0.0
2022-10-06,60.98563931583115,21.5,0.0,7.4,0,0,20.9,20.8,0.0,0.4,6.9,10.0,0.0,0.0,0.0,0.0
2022-10-07,58.7717986615162,21.2,0.0,7.1,0,0,21.5,19.9,0.0,3.1,7.4,12.4,0.0,0.0,0.0,0.0
2022-10-08,57.38242823110084,21.5,0.0,7.4,1,1,21.2,20.1,0.0,0.0,7.1,13.9,0.0,0.0,0.0,1.0
2022-10-09,39.46195181444243,21.3,0.2,8.5,1,1,21.5,22.7,0.0,0.0,7.4,7.6,1.0,0.0,1.0,1.0
2022-10-10,47.12249209043286,20.6,0.0,6.8,0,0,21.3,22.5,0.2,0.0,8.5,7.7,1.0,0.0,1.0,0.0
2022-10-11,44.93397464966996,19.6,2.6,8.3,0,0,20.6,21.5,0.0,0.0,6.8,9.2,0.0,0.0,0.0,0.0
2022-10-12,62.64031416739314,19.0,3.0,6.7,0,0,19.6,20.9,2.6,0.0,8.3,6.9,0.0,0.0,0.0,0.0
2022-10-13,70.09169304182308,20.0,0.3,10.1,0,0,19.0,21.5,3.0,0.0,6.7,7.4,0.0,0.0,0.0,0.0
2022-10-14,63.7071049288422,20.4,0.0,6.0,0,0,20.0,21.2,0.3,0.0,10.1,7.1,0.0,0.0,0.0,0.0
2022-10-15,73.4028298190125,20.4,0.0,6.3,0,1,20.4,21.5,0.0,0.0,6.0,7.4,0.0,1.0,0.0,1.0
2022-10-16,61.405902644519465,22.9,0.1,9.5,0,1,20.4,21.3,0.0,0.2,6.3,8.5,0.0,1.0,1.0,1.0
2022-10-17,58.32640758183584,23.6,0.0,8.6,0,0,22.9,20.6,0.1,0.0,9.5,6.8,0.0,0.0,1.0,0.0
2022-10-18,67.52350728882054,22.4,0.0,6.1,0,0,23.6,19.6,0.0,2.6,8.6,8.3,0.0,0.0,0.0,0.0
2022-10-19,65.50474727289871,21.2,0.0,8.5,0,0,22.4,19.0,0.0,3.0,6.1,6.7,0.0,0.0,0.0,0.0
2022-10-20,65.3099405924217,20.3,0.0,7.5,0,0,21.2,20.0,0.0,0.3,8.5,10.1,0.0,0.0,0.0,0.0
2022-10-21,61.25013991135817,19.6,0.0,6.3,0,0,20.3,20.4,0.0,0.0,7.5,6.0,0.0,0.0,0.0,0.0
2022-10-22,66.7095639127432,21.3,0.0,10.0,0,1,19.6,20.4,0.0,0.0,6.3,6.3,0.0,0.0,0.0,1.0
2022-10-23,52.98531150710615,20.1,0.0,7.0,0,1,21.3,22.9,0.0,0.1,10.0,9.5,0.0,0.0,1.0,1.0
2022-10-24,69.28902153990495,21.0,0.0,6.9,0,0,20.1,23.6,0.0,0.0,7.0,8.6,0.0,0.0,1.0,0.0
2022-10-25,60.59783539307039,22.0,0.0,7.6,0,0,21.0,22.4,0.0,0.0,6.9,6.1,0.0,0.0,0.0,0.0
2022-10-26,72.61855108186609,24.9,0.0,8.8,0,0,22.0,21.2,0.0,0.0,7.6,8.5,0.0,0.0,0.0,0.0
2022-10-27,56.68207597912108,24.2,0.0,8.1,0,0,24.9,20.3,0.0,0.0,8.8,7.5,0.0,0.0,0.0,0.0
2022-10-28,71.47763126079717,23.1,0.0,8.1,0,0,24.2,19.6,0.0,0.0,8.1,6.3,0.0,0.0,0.0,0.0
2022-10-29,55.42469450465963,23.5,0.0,7.5,0,1,23.1,21.3,0.0,0.0,8.1,10.0,0.0,0.0,0.0,1.0
2022-10-30,58.27551246243215,22.2,0.0,8.1,0,1,23.5,20.1,0.0,0.0,7.5,7.0,0.0,0.0,1.0,1.0
2022-10-31,48.94632704240056,21.9,0.0,9.9,0,0,22.2,21.0,0.0,0.0,8.1,6.9,0.0,0.0,1.0,0.0
2022-11-01,73.34018481145279,20.4,0.0,5.7,0,0,21.9,22.0,0.0,0.0,9.9,7.6,0.0,0.0,0.0,0.0
2022-11-02,59.938046773052506,19.7,0.0,8.6,0,0,20.4,24.9,0.0,0.0,5.7,8.8,0.0,0.0,0.0,0.0
2022-11-03,52.170936823176696,18.5,0.2,8.0,0,0,19.7,24.2,0.0,0.0,8.6,8.1,0.0,0.0,0.0,0.0
2022-11-04,62.04753556187541,18.5,0.0,9.8,0,0,18.5,23.1,0.2,0.0,8.0,8.1,0.0,0.0,0.0,0.0
2022-11-05,43.56868794351912,19.2,0.0,11.3,0,1,18.5,23.5,0.0,0.0,9.8,7.5,0.0,0.0,0.0,1.0
2022-11-06,50.38448463713034,19.4,0.0,8.1,1,1,19.2,22.2,0.0,0.0,11.3,8.1,0.0,0.0,1.0,1.0
2022-11-07,66.13031900631107,18.0,0.0,5.4,0,0,19.4,21.9,0.0,0.0,8.1,9.9,1.0,0.0,1.0,0.0
2022-11-08,65.97642543814419,17.0,0.0,5.4,0,0,18.0,20.4,0.0,0.0,5.4,5.7,0.0,0.0,0.0,0.0
2022-11-09,71.15742431259133,17.7,0.0,6.1,0,0,17.0,19.7,0.0,0.0,5.4,8.6,0.0,0.0,0.0,0.0
2022-11-10,62.351156668702856,18.3,0.0,11.0,0,0,17.7,18.5,0.0,0.2,6.1,8.0,0.0,0.0,0.0,0.0
2022-11-11,61.365621559139655,17.5,0.0,6.2,0,0,18.3,18.5,0.0,0.0,11.0,9.8,0.0,0.0,0.0,0.0
2022-11-12,58.378956198848606,17.9,0.0,7.1,0,1,17.5,19.2,0.0,0.0,6.2,11.3,0.0,0.0,0.0,1.0
2022-11-13,59.369085059601225,20.2,0.0,9.1,0,1,17.9,19.4,0.0,0.0,7.1,8.1,0.0,1.0,1.0,1.0
2022-11-14,66.48369955789182,20.9,0.0,9.6,0,0,20.2,18.0,0.0,0.0,9.1,5.4,0.0,0.0,1.0,0.0
2022-11-15,66.27114158481551,18.9,0.0,7.6,0,0,20.9,17.0,0.0,0.0,9.6,5.4,0.0,0.0,0.0,0.0
2022-11-16,70.58158740722166,19.0,0.0,12.0,0,0,18.9,17.7,0.0,0.0,7.6,6.1,0.0,0.0,0.0,0.0
2022-11-17,53.91604898392662,19.1,0.9,11.7,0,0,19.0,18.3,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0
2022-11-18,60.05697319893788,17.4,11.9,13.8,1,0,19.1,17.5,0.9,0.0,11.7,6.2,0.0,0.0,0.0,0.0
2022-11-19,68.77914665160873,15.5,0.1,10.1,0,1,17.4,17.9,11.9,0.0,13.8,7.1,1.0,0.0,0.0,1.0
2022-11-20,53.24495097074656,15.7,0.0,12.3,0,1,15.5,20.2,0.1,0.0,10.1,9.1,0.0,0.0,1.0,1.0
2022-11-21,57.878396271172605,15.9,0.0,7.5,0,0,15.7,20.9,0.0,0.0,12.3,9.6,0.0,0.0,1.0,0.0
2022-11-22,64.05142654039203,17.5,0.0,8.3,0,0,15.9,18.9,0.0,0.0,7.5,7.6,0.0,0.0,0.0,0.0
2022-11-23,68.32488876057006,17.0,0.0,6.8,0,0,17.5,19.0,0.0,0.0,8.3,12.0,0.0,0.0,0.0,0.0
2022-11-24,53.50643665614249,16.9,0.0,6.3,0,0,17.0,19.1,0.0,0.9,6.8,11.7,0.0,0.0,0.0,0.0
2022-11-25,53.66626796900213,17.3,0.0,11.4,0,0,16.9,17.4,0.0,11.9,6.3,13.8,0.0,1.0,0.0,0.0
2022-11-26,63.09752430300513,16.2,0.0,8.0,0,1,17.3,15.5,0.0,0.1,11.4,10.1,0.0,0.0,0.0,1.0
2022-11-27,68.8223622167912,16.3,0.0,8.4,0,1,16.2,15.7,0.0,0.0,8.0,12.3,0.0,0.0,1.0,1.0
2022-11-28,78.05892191200273,16.4,0.1,13.4,0,0,16.3,15.9,0.0,0.0,8.4,7.5,0.0,0.0,1.0,0.0
2022-11-29,50.026075727531406,13.6,0.0,10.6,0,0,16.4,17.5,0.1,0.0,13.4,8.3,0.0,0.0,0.0,0.0
2022-11-30,72.60034675488808,13.1,0.0,5.9,0,0,13.6,17.0,0.0,0.0,10.6,6.8,0.0,0.0,0.0,0.0
2022-12-01,52.4636519014333,14.2,21.9,15.4,0,0,13.1,16.9,0.0,0.0,5.9,6.3,0.0,0.0,0.0,0.0
2022-12-02,66.18258021289385,15.0,3.9,7.9,0,0,14.2,17.3,21.9,0.0,15.4,11.4,0.0,0.0,0.0,0.0
2022-12-03,59.53108694652555,15.0,0.5,12.1,0,1,15.0,16.2,3.9,0.0,7.9,8.0,0.0,0.0,0.0,1.0
2022-12-04,59.36445176604956,17.3,1.0,10.5,0,1,15.0,16.3,0.5,0.0,12.1,8.4,0.0,0.0,1.0,1.0
2022-12-05,50.97002568649125,16.3,4.0,19.9,0,0,17.3,16.4,1.0,0.1,10.5,13.4,0.0,0.0,1.0,0.0
2022-12-06,67.2873994680694,16.1,0.8,9.3,0,0,16.3,13.6,4.0,0.0,19.9,10.6,0.0,0.0,0.0,0.0
2022-12-07,57.07882881022964,17.4,0.2,10.8,0,0,16.1,13.1,0.8,0.0,9.3,5.9,0.0,0.0,0.0,0.0
2022-12-08,60.49339075856176,18.5,2.8,20.6,0,0,17.4,14.2,0.2,21.9,10.8,15.4,0.0,0.0,0.0,0.0
2022-12-09,63.89843492942258,17.9,3.2,27.7,0,0,18.5,15.0,2.8,3.9,20.6,7.9,0.0,0.0,0.0,0.0
2022-12-10,54.16091205747943,17.4,3.0,16.8,0,1,17.9,15.0,3.2,0.5,27.7,12.1,0.0,0.0,0.0,1.0
2022-12-11,57.76774683387954,18.9,4.7,19.9,0,1,17.4,17.3,3.0,1.0,16.8,10.5,0.0,0.0,1.0,1.0
2022-12-12,61.42175798246361,19.8,0.4,17.4,0,0,18.9,16.3,4.7,4.0,19.9,19.9,0.0,0.0,1.0,0.0
2022-12-13,64.56318688970808,20.6,1.5,19.6,0,0,19.8,16.1,0.4,0.8,17.4,9.3,0.0,0.0,0.0,0.0
2022-12-14,70.26374741148476,18.8,10.3,23.5,0,0,20.6,17.4,1.5,0.2,19.6,10.8,0.0,0.0,0.0,0.0
2022-12-15,53.82497859646985,14.6,8.5,25.4,0,0,18.8,18.5,10.3,2.8,23.5,20.6,0.0,0.0,0.0,0.0
2022-12-16,59.47573939470611,15.2,3.6,17.8,0,0,14.6,17.9,8.5,3.2,25.4,27.7,0.0,0.0,0.0,0.0
2022-12-17,55.05133526378469,15.1,1.0,9.3,0,1,15.2,17.4,3.6,3.0,17.8,16.8,0.0,0.0,0.0,1.0
2022-12-18,50.98293993940455,14.4,0.0,6.2,0,1,15.1,18.9,1.0,4.7,9.3,19.9,0.0,0.0,1.0,1.0
2022-12-19,48.10764060816511,16.7,0.0,8.2,0,0,14.4,19.8,0.0,0.4,6.2,17.4,0.0,0.0,1.0,0.0
2022-12-20,48.84193850298272,16.4,0.0,9.4,0,0,16.7,20.6,0.0,1.5,8.2,19.6,0.0,0.0,0.0,0.0
2022-12-21,59.35533064538632,15.4,0.0,8.0,0,0,16.4,18.8,0.0,10.3,9.4,23.5,0.0,0.0,0.0,0.0
2022-12-22,58.24643872118291,16.1,0.0,9.3,0,0,15.4,14.6,0.0,8.5,8.0,25.4,0.0,0.0,0.0,0.0
2022-12-23,61.48195154597468,15.0,0.0,6.8,0,0,16.1,15.2,0.0,3.6,9.3,17.8,0.0,0.0,0.0,0.0
2022-12-24,60.2232973207134,16.3,0.0,6.7,0,1,15.0,15.1,0.0,1.0,6.8,9.3,0.0,0.0,0.0,1.0
2022-12-25,55.42615854598896,17.0,0.0,11.2,0,1,16.3,14.4,0.0,0.0,6.7,6.2,0.0,0.0,1.0,1.0
2022-12-26,57.35598477073765,16.1,0.0,9.3,0,0,17.0,16.7,0.0,0.0,11.2,8.2,0.0,0.0,1.0,0.0
2022-12-27,61.61284536472826,13.7,0.0,6.4,0,0,16.1,16.4,0.0,0.0,9.3,9.4,0.0,0.0,0.0,0.0
2022-12-28,58.47564030967234,13.7,0.0,9.2,0,0,13.7,15.4,0.0,0.0,6.4,8.0,0.0,0.0,0.0,0.0
2022-12-29,61.72010888890455,13.7,0.0,8.8,0,0,13.7,16.1,0.0,0.0,9.2,9.3,0.0,0.0,0.0,0.0
2022-12-30,56.88611499103183,13.2,0.0,8.0,0,0,13.7,15.0,0.0,0.0,8.8,6.8,0.0,0.0,0.0,0.0
2022-12-31,60.67785573098652,15.2,0.0,7.3,0,1,13.2,16.3,0.0,0.0,8.0,6.7,0.0,0.0,0.0,1.0
2023-01-01,60.65939873746611,15.6,0.0,6.4,1,1,15.2,17.0,0.0,0.0,7.3,11.2,0.0,0.0,1.0,1.0
2023-01-02,57.31954408721968,14.6,0.1,8.8,0,0,15.6,16.1,0.0,0.0,6.4,9.3,1.0,0.0,1.0,0.0
2023-01-03,65.1342037775304,15.2,0.5,11.8,0,0,14.6,13.7,0.1,0.0,8.8,6.4,0.0,0.0,0.0,0.0
2023-01-04,66.92919830545927,13.9,0.0,7.3,0,0,15.2,13.7,0.5,0.0,11.8,9.2,0.0,0.0,0.0,0.0
2023-01-05,70.8999068886042,14.0,0.0,8.1,0,0,13.9,13.7,0.0,0.0,7.3,8.8,0.0,0.0,0.0,0.0
2023-01-06,65.01370597766179,14.7,0.0,7.7,0,0,14.0,13.2,0.0,0.0,8.1,8.0,0.0,0.0,0.0,0.0
2023-01-07,61.21189130208039,14.3,0.0,7.1,0,1,14.7,15.2,0.0,0.0,7.7,7.3,0.0,0.0,0.0,1.0
2023-01-08,63.88087428713532,14.9,0.0,13.0,0,1,14.3,15.6,0.0,0.0,7.1,6.4,0.0,1.0,1.0,1.0
2023-01-09,51.04169049060657,15.8,1.8,9.1,0,0,14.9,14.6,0.0,0.1,13.0,8.8,0.0,0.0,1.0,0.0
2023-01-10,68.12790580622095,14.8,0.0,10.5,0,0,15.8,15.2,1.8,0.5,9.1,11.8,0.0,0.0,0.0,0.0
2023-01-11,62.05702586394986,15.6,0.0,9.1,1,0,14.8,13.9,0.0,0.0,10.5,7.3,0.0,0.0,0.0,0.0
2023-01-12,52.06985546706834,14.2,0.3,8.7,0,0,15.6,14.0,0.0,0.0,9.1,8.1,1.0,0.0,0.0,0.0
2023-01-13,56.73789823130163,13.9,0.1,8.8,0,0,14.2,14.7,0.3,0.0,8.7,7.7,0.0,0.0,0.0,0.0
2023-01-14,59.974988676889296,13.5,0.0,8.9,0,1,13.9,14.3,0.1,0.0,8.8,7.1,0.0,0.0,0.0,1.0
2023-01-15,50.56774021105699,12.9,0.0,7.1,0,1,13.5,14.9,0.0,0.0,8.9,13.0,0.0,0.0,1.0,1.0
2023-01-16,42.17072362701563,13.0,0.4,7.8,0,0,12.9,15.8,0.0,1.8,7.1,9.1,0.0,0.0,1.0,0.0
2023-01-17,59.23859522204545,13.4,3.1,14.8,0,0,13.0,14.8,0.4,0.0,7.8,10.5,0.0,0.0,0.0,0.0
2023-01-18,59.53291147594368,13.5,6.5,13.1,0,0,13.4,15.6,3.1,0.0,14.8,9.1,0.0,1.0,0.0,0.0
2023-01-19,52.797194685785,11.7,0.1,11.3,0,0,13.5,14.2,6.5,0.3,13.1,8.7,0.0,0.0,0.0,0.0
2023-01-20,59.67892431672473,11.6,0.0,9.1,0,0,11.7,13.9,0.1,0.1,11.3,8.8,0.0,0.0,0.0,0.0
2023-01-21,64.21229552147884,13.0,0.6,8.0,0,1,11.6,13.5,0.0,0.0,9.1,8.9,0.0,0.0,0.0,1.0
2023-01-22,40.40155288561705,13.4,0.4,9.8,0,1,13.0,12.9,0.6,0.0,8.0,7.1,0.0,0.0,1.0,1.0
2023-01-23,54.01171193222284,12.5,0.0,11.3,0,0,13.4,13.0,0.4,0.4,9.8,7.8,0.0,0.0,1.0,0.0
2023-01-24,58.17687819384879,10.7,0.0,10.6,0,0,12.5,13.4,0.0,3.1,11.3,14.8,0.0,0.0,0.0,0.0
2023-01-25,52.59523408546565,10.4,3.0,9.3,0,0,10.7,13.5,0.0,6.5,10.6,13.1,0.0,0.0,0.0,0.0
2023-01-26,57.619569047576846,10.4,3.9,10.6,0,0,10.4,11.7,3.0,0.1,9.3,11.3,0.0,0.0,0.0,0.0
2023-01-27,56.52597984694409,11.5,12.2,11.0,0,0,10.4,11.6,3.9,0.0,10.6,9.1,0.0,0.0,0.0,0.0
2023-01-28,53.43852685518585,10.2,1.0,10.9,0,1,11.5,13.0,12.2,0.6,11.0,8.0,0.0,0.0,0.0,1.0
2023-01-29,27.350887533887448,9.0,0.0,8.9,0,1,10.2,13.4,1.0,0.4,10.9,9.8,0.0,0.0,1.0,1.0
2023-01-30,54.22746099170078,8.9,0.1,5.7,0,0,9.0,12.5,0.0,0.0,8.9,11.3,0.0,0.0,1.0,0.0
2023-01-31,54.17253649036935,10.7,0.0,7.6,0,0,8.9,10.7,0.1,0.0,5.7,10.6,0.0,0.0,0.0,0.0
2023-02-01,68.70227123058987,11.4,0.0,6.4,0,0,10.7,10.4,0.0,3.0,7.6,9.3,0.0,0.0,0.0,0.0
2023-02-02,65.84354091307955,10.1,0.0,9.7,0,0,11.4,10.4,0.0,3.9,6.4,10.6,0.0,0.0,0.0,0.0
2023-02-03,59.83208008358567,9.6,0.0,8.2,0,0,10.1,11.5,0.0,12.2,9.7,11.0,0.0,0.0,0.0,0.0
2023-02-04,62.32553625690134,10.4,0.0,7.2,0,1,9.6,10.2,0.0,1.0,8.2,10.9,0.0,0.0,0.0,1.0
2023-02-05,44.34929565406774,10.7,0.0,7.1,0,1,10.4,9.0,0.0,0.0,7.2,8.9,0.0,0.0,1.0,1.0
2023-02-06,63.195934141613,11.7,0.0,7.6,0,0,10.7,8.9,0.0,0.1,7.1,5.7,0.0,0.0,1.0,0.0
2023-02-07,60.7227108264949,11.4,0.2,9.8,0,0,11.7,10.7,0.0,0.0,7.6,7.6,0.0,0.0,0.0,0.0
2023-02-08,68.09273552457489,12.4,6.3,13.4,0,0,11.4,11.4,0.2,0.0,9.8,6.4,0.0,0.0,0.0,0.0
2023-02-09,46.17882334923667,13.1,0.0,9.4,0,0,12.4,10.1,6.3,0.0,13.4,9.7,0.0,0.0,0.0,0.0
2023-02-10,48.860186537842665,13.3,0.3,6.7,0,0,13.1,9.6,0.0,0.0,9.4,8.2,0.0,0.0,0.0,0.0
2023-02-11,69.6384012632703,15.0,1.3,10.5,0,1,13.3,10.4,0.3,0.0,6.7,7.2,0.0,0.0,0.0,1.0
2023-02-12,55.17928148277993,15.7,0.1,11.2,0,1,15.0,10.7,1.3,0.0,10.5,7.1,0.0,0.0,1.0,1.0
2023-02-13,54.942254917342815,14.3,0.1,5.6,0,0,15.7,11.7,0.1,0.0,11.2,7.6,0.0,0.0,1.0,0.0
2023-02-14,60.807020994819446,15.8,3.0,11.1,0,0,14.3,11.4,0.1,0.2,5.6,9.8,0.0,0.0,0.0,0.0
2023-02-15,46.48023626591993,13.5,17.7,9.2,0,0,15.8,12.4,3.0,6.3,11.1,13.4,0.0,0.0,0.0,0.0
2023-02-16,48.75587592382325,13.4,6.7,9.7,0,0,13.5,13.1,17.7,0.0,9.2,9.4,0.0,0.0,0.0,0.0
2023-02-17,67.17914506430043,15.5,0.6,9.9,0,0,13.4,13.3,6.7,0.3,9.7,6.7,0.0,0.0,0.0,0.0
2023-02-18,62.90927707002993,15.0,0.0,9.4,0,1,15.5,15.0,0.6,1.3,9.9,10.5,0.0,0.0,0.0,1.0
2023-02-19,61.73633441720317,15.4,0.0,8.1,0,1,15.0,15.7,0.0,0.1,9.4,11.2,0.0,0.0,1.0,1.0
2023-02-20,47.5038006048717,15.6,0.9,7.4,0,0,15.4,14.3,0.0,0.1,8.1,5.6,0.0,0.0,1.0,0.0
2023-02-21,69.05083277037323,14.4,0.0,8.4,0,0,15.6,15.8,0.9,3.0,7.4,11.1,0.0,0.0,0.0,0.0
2023-02-22,51.618140862911815,15.2,0.0,9.4,0,0,14.4,13.5,0.0,17.7,8.4,9.2,0.0,0.0,0.0,0.0
2023-02-23,57.569218988566845,14.4,0.9,12.6,0,0,15.2,13.4,0.0,6.7,9.4,9.7,0.0,0.0,0.0,0.0
2023-02-24,49.42471302440944,12.5,3.6,9.7,0,0,14.4,15.5,0.9,0.6,12.6,9.9,0.0,0.0,0.0,0.0
2023-02-25,58.15047292010555,11.9,4.5,16.4,0,1,12.5,15.0,3.6,0.0,9.7,9.4,0.0,0.0,0.0,1.0
2023-02-26,63.95511935656256,13.3,25.0,17.1,0,1,11.9,15.4,4.5,0.0,16.4,8.1,0.0,0.0,1.0,1.0
2023-02-27,64.43405193702453,13.7,1.3,12.0,0,0,13.3,15.6,25.0,0.9,17.1,7.4,0.0,0.0,1.0,0.0
2023-02-28,58.86647591055021,13.4,7.5,13.9,0,0,13.7,14.4,1.3,0.0,12.0,8.4,0.0,0.0,0.0,0.0
2023-03-01,60.97942652050996,13.6,0.7,9.7,0,0,13.4,15.2,7.5,0.0,13.9,9.4,0.0,0.0,0.0,0.0
2023-03-02,68.3574935541603,14.2,0.5,8.1,0,0,13.6,14.4,0.7,0.9,9.7,12.6,0.0,0.0,0.0,0.0
2023-03-03,65.10948694343797,13.9,1.1,8.5,0,0,14.2,12.5,0.5,3.6,8.1,9.7,0.0,0.0,0.0,0.0
2023-03-04,73.97077168548168,12.9,0.0,8.0,0,1,13.9,11.9,1.1,4.5,8.5,16.4,0.0,0.0,0.0,1.0
2023-03-05,56.98934766488927,12.8,0.0,6.0,0,1,12.9,13.3,0.0,25.0,8.0,17.1,0.0,0.0,1.0,1.0
2023-03-06,50.24886005190933,15.0,0.0,11.0,0,0,12.8,13.7,0.0,1.3,6.0,12.0,0.0,0.0,1.0,0.0
2023-03-07,57.29598238261443,16.0,0.0,9.2,0,0,15.0,13.4,0.0,7.5,11.0,13.9,0.0,0.0,0.0,0.0
2023-03-08,52.01923918777711,16.1,0.0,5.9,0,0,16.0,13.6,0.0,0.7,9.2,9.7,0.0,0.0,0.0,0.0
2023-03-09,62.684700995495824,16.0,0.2,6.3,0,0,16.1,14.2,0.0,0.5,5.9,8.1,0.0,0.0,0.0,0.0
2023-03-10,58.38831907013852,16.4,0.0,12.8,0,0,16.0,13.9,0.2,1.1,6.3,8.5,0.0,0.0,0.0,0.0
2023-03-11,69.968350022062,15.7,0.0,13.6,0,1,16.4,12.9,0.0,0.0,12.8,8.0,0.0,0.0,0.0,1.0
2023-03-12,45.93651061257626,16.2,0.0,10.2,0,1,15.7,12.8,0.0,0.0,13.6,6.0,0.0,0.0,1.0,1.0
2023-03-13,49.68157879085105,15.8,0.0,7.2,0,0,16.2,15.0,0.0,0.0,10.2,11.0,0.0,0.0,1.0,0.0
2023-03-14,57.88693492959132,15.7,0.0,16.3,0,0,15.8,16.0,0.0,0.0,7.2,9.2,0.0,0.0,0.0,0.0
2023-03-15,67.12077801624044,14.5,0.0,7.4,0,0,15.7,16.1,0.0,0.0,16.3,5.9,0.0,0.0,0.0,0.0
2023-03-16,55.804008964284776,14.7,0.0,9.1,0,0,14.5,16.0,0.0,0.2,7.4,6.3,0.0,0.0,0.0,0.0
2023-03-17,54.87328464711627,16.2,0.0,9.4,0,0,14.7,16.4,0.0,0.0,9.1,12.8,0.0,0.0,0.0,0.0
2023-03-18,60.93431316341495,15.6,0.4,10.0,0,1,16.2,15.7,0.0,0.0,9.4,13.6,0.0,0.0,0.0,1.0
2023-03-19,58.455147509918206,14.9,0.0,11.3,0,1,15.6,16.2,0.4,0.0,10.0,10.2,0.0,0.0,1.0,1.0
2023-03-20,51.94313164467392,15.5,0.0,12.8,0,0,14.9,15.8,0.0,0.0,11.3,7.2,0.0,0.0,1.0,0.0
2023-03-21,62.05964196292504,15.0,0.0,7.2,0,0,15.5,15.7,0.0,0.0,12.8,16.3,0.0,0.0,0.0,0.0
2023-03-22,50.04982394471156,15.7,0.0,5.3,0,0,15.0,14.5,0.0,0.0,7.2,7.4,0.0,0.0,0.0,0.0
2023-03-23,50.3666754432002,15.9,0.0,6.2,0,0,15.7,14.7,0.0,0.0,5.3,9.1,0.0,0.0,0.0,0.0
2023-03-24,58.87166833666307,15.6,0.0,10.9,0,0,15.9,16.2,0.0,0.0,6.2,9.4,0.0,0.0,0.0,0.0
2023-03-25,57.76420096990478,16.0,0.0,11.8,0,1,15.6,15.6,0.0,0.4,10.9,10.0,0.0,0.0,0.0,1.0
2023-03-26,52.04503116019178,16.7,0.0,11.9,0,1,16.0,14.9,0.0,0.0,11.8,11.3,0.0,0.0,1.0,1.0
