date,value,weather_temp_mean,weather_precip_sum,weather_wind_mean,holiday_count,is_weekend,weather_temp_mean_lag1,weather_temp_mean_lag7,weather_precip_sum_lag1,weather_precip_sum_lag7,weather_wind_mean_lag1,weather_wind_mean_lag7,holiday_count_lag1,holiday_count_lag7,is_weekend_lag1,is_weekend_lag7
2022-12-09,565.9091110509947,17.9,3.2,27.7,0,0,18.5,15.0,2.8,3.9,20.6,7.9,0.0,0.0,0.0,0.0
2022-12-10,551.4153899316302,17.4,3.0,16.8,0,1,17.9,15.0,3.2,0.5,27.7,12.1,0.0,0.0,0.0,1.0
2022-12-11,562.6177518411147,18.9,4.7,19.9,0,1,17.4,17.3,3.0,1.0,16.8,10.5,0.0,0.0,1.0,1.0
2022-12-12,568.8814139269293,19.8,0.4,17.4,0,0,18.9,16.3,4.7,4.0,19.9,19.9,0.0,0.0,1.0,0.0
2022-12-13,569.4601094894267,20.6,1.5,19.6,0,0,19.8,16.1,0.4,0.8,17.4,9.3,0.0,0.0,0.0,0.0
2022-12-14,573.5529195110657,18.8,10.3,23.5,0,0,20.6,17.4,1.5,0.2,19.6,10.8,0.0,0.0,0.0,0.0
2022-12-15,550.6852551002171,14.6,8.5,25.4,0,0,18.8,18.5,10.3,2.8,23.5,20.6,0.0,0.0,0.0,0.0
2022-12-16,551.2595106593749,15.2,3.6,17.8,0,0,14.6,17.9,8.5,3.2,25.4,27.7,0.0,0.0,0.0,0.0
2022-12-17,551.0511606684927,15.1,1.0,9.3,0,1,15.2,17.4,3.6,3.0,17.8,16.8,0.0,0.0,0.0,1.0
2022-12-18,550.3890915394718,14.4,0.0,6.2,0,1,15.1,18.9,1.0,4.7,9.3,19.9,0.0,0.0,1.0,1.0
2022-12-19,543.299966395545,16.7,0.0,8.2,0,0,14.4,19.8,0.0,0.4,6.2,17.4,0.0,0.0,1.0,0.0
2022-12-20,543.5091909630105,16.4,0.0,9.4,0,0,16.7,20.6,0.0,1.5,8.2,19.6,0.0,0.0,0.0,0.0
2022-12-21,550.4771101263742,15.4,0.0,8.0,0,0,16.4,18.8,0.0,10.3,9.4,23.5,0.0,0.0,0.0,0.0
2022-12-22,558.0239876827198,16.1,0.0,9.3,0,0,15.4,14.6,0.0,8.5,8.0,25.4,0.0,0.0,0.0,0.0
2022-12-23,548.8090852325735,15.0,0.0,6.8,0,0,16.1,15.2,0.0,3.6,9.3,17.8,0.0,0.0,0.0,0.0
2022-12-24,557.2522512327022,16.3,0.0,6.7,0,1,15.0,15.1,0.0,1.0,6.8,9.3,0.0,0.0,0.0,1.0
2022-12-25,549.2014880568786,17.0,0.0,11.2,0,1,16.3,14.4,0.0,0.0,6.7,6.2,0.0,0.0,1.0,1.0
2022-12-26,549.1859320939199,16.1,0.0,9.3,0,0,17.0,16.7,0.0,0.0,11.2,8.2,0.0,0.0,1.0,0.0
2022-12-27,558.5799463481853,13.7,0.0,6.4,0,0,16.1,16.4,0.0,0.0,9.3,9.4,0.0,0.0,0.0,0.0
2022-12-28,561.168894540183,13.7,0.0,9.2,0,0,13.7,15.4,0.0,0.0,6.4,8.0,0.0,0.0,0.0,0.0
2022-12-29,568.3862489457788,13.7,0.0,8.8,0,0,13.7,16.1,0.0,0.0,9.2,9.3,0.0,0.0,0.0,0.0
2022-12-30,555.6563010034781,13.2,0.0,8.0,0,0,13.7,15.0,0.0,0.0,8.8,6.8,0.0,0.0,0.0,0.0
2022-12-31,567.5178203541113,15.2,0.0,7.3,0,1,13.2,16.3,0.0,0.0,8.0,6.7,0.0,0.0,0.0,1.0
2023-01-01,561.1093207170331,15.6,0.0,6.4,1,1,15.2,17.0,0.0,0.0,7.3,11.2,0.0,0.0,1.0,1.0
2023-01-02,552.9247799595288,14.6,0.1,8.8,0,0,15.6,16.1,0.0,0.0,6.4,9.3,1.0,0.0,1.0,0.0
2023-01-03,562.5012315397983,15.2,0.5,11.8,0,0,14.6,13.7,0.1,0.0,8.8,6.4,0.0,0.0,0.0,0.0
2023-01-04,561.8985675888612,13.9,0.0,7.3,0,0,15.2,13.7,0.5,0.0,11.8,9.2,0.0,0.0,0.0,0.0
2023-01-05,570.5589442784859,14.0,0.0,8.1,0,0,13.9,13.7,0.0,0.0,7.3,8.8,0.0,0.0,0.0,0.0
2023-01-06,559.7776189487837,14.7,0.0,7.7,0,0,14.0,13.2,0.0,0.0,8.1,8.0,0.0,0.0,0.0,0.0
2023-01-07,566.3939227859656,14.3,0.0,7.1,0,1,14.7,15.2,0.0,0.0,7.7,7.3,0.0,0.0,0.0,1.0
2023-01-08,564.9305489040939,14.9,0.0,13.0,0,1,14.3,15.6,0.0,0.0,7.1,6.4,0.0,1.0,1.0,1.0
2023-01-09,551.1191525593896,15.8,1.8,9.1,0,0,14.9,14.6,0.0,0.1,13.0,8.8,0.0,0.0,1.0,0.0
2023-01-10,565.3682250390907,14.8,0.0,10.5,0,0,15.8,15.2,1.8,0.5,9.1,11.8,0.0,0.0,0.0,0.0
2023-01-11,560.4092967455373,15.6,0.0,9.1,1,0,14.8,13.9,0.0,0.0,10.5,7.3,0.0,0.0,0.0,0.0
2023-01-12,547.632426566575,14.2,0.3,8.7,0,0,15.6,14.0,0.0,0.0,9.1,8.1,1.0,0.0,0.0,0.0
2023-01-13,551.2252718487783,13.9,0.1,8.8,0,0,14.2,14.7,0.3,0.0,8.7,7.7,0.0,0.0,0.0,0.0
2023-01-14,556.637810295883,13.5,0.0,8.9,0,1,13.9,14.3,0.1,0.0,8.8,7.1,0.0,0.0,0.0,1.0
2023-01-15,543.5523800815266,12.9,0.0,7.1,0,1,13.5,14.9,0.0,0.0,8.9,13.0,0.0,0.0,1.0,1.0
2023-01-16,537.9193529386115,13.0,0.4,7.8,0,0,12.9,15.8,0.0,1.8,7.1,9.1,0.0,0.0,1.0,0.0
2023-01-17,558.7701791808963,13.4,3.1,14.8,0,0,13.0,14.8,0.4,0.0,7.8,10.5,0.0,0.0,0.0,0.0
2023-01-18,542.6763398324892,13.5,6.5,13.1,0,0,13.4,15.6,3.1,0.0,14.8,9.1,0.0,1.0,0.0,0.0
2023-01-19,538.2608416587614,11.7,0.1,11.3,0,0,13.5,14.2,6.5,0.3,13.1,8.7,0.0,0.0,0.0,0.0
2023-01-20,547.7751920962924,11.6,0.0,9.1,0,0,11.7,13.9,0.1,0.1,11.3,8.8,0.0,0.0,0.0,0.0
2023-01-21,557.9490917457392,13.0,0.6,8.0,0,1,11.6,13.5,0.0,0.0,9.1,8.9,0.0,0.0,0.0,1.0
2023-01-22,519.1769160996337,13.4,0.4,9.8,0,1,13.0,12.9,0.6,0.0,8.0,7.1,0.0,0.0,1.0,1.0
2023-01-23,533.9418802238339,12.5,0.0,11.3,0,0,13.4,13.0,0.4,0.4,9.8,7.8,0.0,0.0,1.0,0.0
2023-01-24,533.0236398606733,10.7,0.0,10.6,0,0,12.5,13.4,0.0,3.1,11.3,14.8,0.0,0.0,0.0,0.0
2023-01-25,547.1014685726709,10.4,3.0,9.3,0,0,10.7,13.5,0.0,6.5,10.6,13.1,0.0,0.0,0.0,0.0
2023-01-26,379.2918920516352,10.4,3.9,10.6,0,0,10.4,11.7,3.0,0.1,9.3,11.3,0.0,0.0,0.0,0.0
2023-01-27,490.9642384902938,11.5,12.2,11.0,0,0,10.4,11.6,3.9,0.0,10.6,9.1,0.0,0.0,0.0,0.0
2023-01-28,481.5205027358764,10.2,1.0,10.9,0,1,11.5,13.0,12.2,0.6,11.0,8.0,0.0,0.0,0.0,1.0
2023-01-29,356.50594191470543,9.0,0.0,8.9,0,1,10.2,13.4,1.0,0.4,10.9,9.8,0.0,0.0,1.0,1.0
2023-01-30,556.0388665788811,8.9,0.1,5.7,0,0,9.0,12.5,0.0,0.0,8.9,11.3,0.0,0.0,1.0,0.0
2023-01-31,558.8190974363297,10.7,0.0,7.6,0,0,8.9,10.7,0.1,0.0,5.7,10.6,0.0,0.0,0.0,0.0
2023-02-01,575.7741527752072,11.4,0.0,6.4,0,0,10.7,10.4,0.0,3.0,7.6,9.3,0.0,0.0,0.0,0.0
2023-02-02,578.8284802959618,10.1,0.0,9.7,0,0,11.4,10.4,0.0,3.9,6.4,10.6,0.0,0.0,0.0,0.0
2023-02-03,563.504665413278,9.6,0.0,8.2,0,0,10.1,11.5,0.0,12.2,9.7,11.0,0.0,0.0,0.0,0.0
2023-02-04,575.6703063494838,10.4,0.0,7.2,0,1,9.6,10.2,0.0,1.0,8.2,10.9,0.0,0.0,0.0,1.0
2023-02-05,559.2568176433355,10.7,0.0,7.1,0,1,10.4,9.0,0.0,0.0,7.2,8.9,0.0,0.0,1.0,1.0
2023-02-06,550.6040152559275,11.7,0.0,7.6,0,0,10.7,8.9,0.0,0.1,7.1,5.7,0.0,0.0,1.0,0.0
2023-02-07,546.5802517992746,11.4,0.2,9.8,0,0,11.7,10.7,0.0,0.0,7.6,7.6,0.0,0.0,0.0,0.0
2023-02-08,566.6877682972247,12.4,6.3,13.4,0,0,11.4,11.4,0.2,0.0,9.8,6.4,0.0,0.0,0.0,0.0
2023-02-09,543.7256525131193,13.1,0.0,9.4,0,0,12.4,10.1,6.3,0.0,13.4,9.7,0.0,0.0,0.0,0.0
2023-02-10,574.6063268728029,13.3,0.3,6.7,0,0,13.1,9.6,0.0,0.0,9.4,8.2,0.0,0.0,0.0,0.0
2023-02-11,675.8283652195754,15.0,1.3,10.5,0,1,13.3,10.4,0.3,0.0,6.7,7.2,0.0,0.0,0.0,1.0
2023-02-12,663.6255867405857,15.7,0.1,11.2,0,1,15.0,10.7,1.3,0.0,10.5,7.1,0.0,0.0,1.0,1.0
2023-02-13,660.6245446823895,14.3,0.1,5.6,0,0,15.7,11.7,0.1,0.0,11.2,7.6,0.0,0.0,1.0,0.0
2023-02-14,662.6438925798243,15.8,3.0,11.1,0,0,14.3,11.4,0.1,0.2,5.6,9.8,0.0,0.0,0.0,0.0
2023-02-15,584.8436549484528,13.5,17.7,9.2,0,0,15.8,12.4,3.0,6.3,11.1,13.4,0.0,0.0,0.0,0.0
2023-02-16,542.5747016488601,13.4,6.7,9.7,0,0,13.5,13.1,17.7,0.0,9.2,9.4,0.0,0.0,0.0,0.0
2023-02-17,568.1263527673707,15.5,0.6,9.9,0,0,13.4,13.3,6.7,0.3,9.7,6.7,0.0,0.0,0.0,0.0
2023-02-18,573.2036189746196,15.0,0.0,9.4,0,1,15.5,15.0,0.6,1.3,9.9,10.5,0.0,0.0,0.0,1.0
2023-02-19,573.3789237867978,15.4,0.0,8.1,0,1,15.0,15.7,0.0,0.1,9.4,11.2,0.0,0.0,1.0,1.0
2023-02-20,556.6608802730996,15.6,0.9,7.4,0,0,15.4,14.3,0.0,0.1,8.1,5.6,0.0,0.0,1.0,0.0
2023-02-21,577.4549463659714,14.4,0.0,8.4,0,0,15.6,15.8,0.9,3.0,7.4,11.1,0.0,0.0,0.0,0.0
2023-02-22,559.3479713761648,15.2,0.0,9.4,0,0,14.4,13.5,0.0,17.7,8.4,9.2,0.0,0.0,0.0,0.0
2023-02-23,567.7116105863755,14.4,0.9,12.6,0,0,15.2,13.4,0.0,6.7,9.4,9.7,0.0,0.0,0.0,0.0
2023-02-24,550.3769784010219,12.5,3.6,9.7,0,0,14.4,15.5,0.9,0.6,12.6,9.9,0.0,0.0,0.0,0.0
2023-02-25,547.9727625279739,11.9,4.5,16.4,0,1,12.5,15.0,3.6,0.0,9.7,9.4,0.0,0.0,0.0,1.0
2023-02-26,575.2971752301341,13.3,25.0,17.1,0,1,11.9,15.4,4.5,0.0,16.4,8.1,0.0,0.0,1.0,1.0
2023-02-27,569.3888663466755,13.7,1.3,12.0,0,0,13.3,15.6,25.0,0.9,17.1,7.4,0.0,0.0,1.0,0.0
2023-02-28,540.3687890958175,13.4,7.5,13.9,0,0,13.7,14.4,1.3,0.0,12.0,8.4,0.0,0.0,0.0,0.0
2023-03-01,546.0578150449112,13.6,0.7,9.7,0,0,13.4,15.2,7.5,0.0,13.9,9.4,0.0,0.0,0.0,0.0
2023-03-02,559.5270845736977,14.2,0.5,8.1,0,0,13.6,14.4,0.7,0.9,9.7,12.6,0.0,0.0,0.0,0.0
2023-03-03,565.0530861915914,13.9,1.1,8.5,0,0,14.2,12.5,0.5,3.6,8.1,9.7,0.0,0.0,0.0,0.0
2023-03-04,578.5054127396132,12.9,0.0,8.0,0,1,13.9,11.9,1.1,4.5,8.5,16.4,0.0,0.0,0.0,1.0
2023-03-05,549.8518202033073,12.8,0.0,6.0,0,1,12.9,13.3,0.0,25.0,8.0,17.1,0.0,0.0,1.0,1.0
2023-03-06,550.7155404693416,15.0,0.0,11.0,0,0,12.8,13.7,0.0,1.3,6.0,12.0,0.0,0.0,1.0,0.0
2023-03-07,561.6892146757136,16.0,0.0,9.2,0,0,15.0,13.4,0.0,7.5,11.0,13.9,0.0,0.0,0.0,0.0
2023-03-08,560.6195275953256,16.1,0.0,5.9,0,0,16.0,13.6,0.0,0.7,9.2,9.7,0.0,0.0,0.0,0.0
2023-03-09,566.9467573423997,16.0,0.2,6.3,0,0,16.1,14.2,0.0,0.5,5.9,8.1,0.0,0.0,0.0,0.0
2023-03-10,566.451796789526,16.4,0.0,12.8,0,0,16.0,13.9,0.2,1.1,6.3,8.5,0.0,0.0,0.0,0.0
2023-03-11,577.9021097155281,15.7,0.0,13.6,0,1,16.4,12.9,0.0,0.0,12.8,8.0,0.0,0.0,0.0,1.0
2023-03-12,543.8867074236806,16.2,0.0,10.2,0,1,15.7,12.8,0.0,0.0,13.6,6.0,0.0,0.0,1.0,1.0
2023-03-13,558.1381487889201,15.8,0.0,7.2,0,0,16.2,15.0,0.0,0.0,10.2,11.0,0.0,0.0,1.0,0.0
2023-03-14,565.1831418139333,15.7,0.0,16.3,0,0,15.8,16.0,0.0,0.0,7.2,9.2,0.0,0.0,0.0,0.0
2023-03-15,575.1670413609052,14.5,0.0,7.4,0,0,15.7,16.1,0.0,0.0,16.3,5.9,0.0,0.0,0.0,0.0
2023-03-16,564.6636828933613,14.7,0.0,9.1,0,0,14.5,16.0,0.0,0.2,7.4,6.3,0.0,0.0,0.0,0.0
2023-03-17,558.0109632306676,16.2,0.0,9.4,0,0,14.7,16.4,0.0,0.0,9.1,12.8,0.0,0.0,0.0,0.0
2023-03-18,567.7161544340927,15.6,0.4,10.0,0,1,16.2,15.7,0.0,0.0,9.4,13.6,0.0,0.0,0.0,1.0
2023-03-19,552.5075578875685,14.9,0.0,11.3,0,1,15.6,16.2,0.4,0.0,10.0,10.2,0.0,0.0,1.0,1.0
2023-03-20,560.334143016203,15.5,0.0,12.8,0,0,14.9,15.8,0.0,0.0,11.3,7.2,0.0,0.0,1.0,0.0
2023-03-21,575.4160350640263,15.0,0.0,7.2,0,0,15.5,15.7,0.0,0.0,12.8,16.3,0.0,0.0,0.0,0.0
2023-03-22,590.2102023700858,15.7,0.0,5.3,0,0,15.0,14.5,0.0,0.0,7.2,7.4,0.0,0.0,0.0,0.0
2023-03-23,597.8538207105735,15.9,0.0,6.2,0,0,15.7,14.7,0.0,0.0,5.3,9.1,0.0,0.0,0.0,0.0
2023-03-24,608.5162400229962,15.6,0.0,10.9,0,0,15.9,16.2,0.0,0.0,6.2,9.4,0.0,0.0,0.0,0.0
2023-03-25,598.7932695336403,16.0,0.0,11.8,0,1,15.6,15.6,0.0,0.4,10.9,10.0,0.0,0.0,0.0,1.0
2023-03-26,560.1701125276072,16.7,0.0,11.9,0,1,16.0,14.9,0.0,0.0,11.8,11.3,0.0,0.0,1.0,1.0
